end_station_id,time_period,end_station_name,end_lat,end_lng,average_ride_time,riders,daily_riders
3439.03,afternoon,Bedford Ave & Clarkson Ave,40.65519,-73.9564,21.75593220338983,295,3.2777777777777777
3439.03,evening,Bedford Ave & Clarkson Ave,40.65519,-73.9564,18.057522123893804,226,2.511111111111111
3439.03,morning,Bedford Ave & Clarkson Ave,40.65519,-73.9564,16.90728476821192,151,1.6777777777777778
3439.03,overnight,Bedford Ave & Clarkson Ave,40.65519,-73.9564,22.0,19,0.2111111111111111
3457.03,afternoon,Prospect Park SW & Vanderbilt St,40.65482,-73.973217,15.285714285714286,14,0.15555555555555556
3457.03,evening,Prospect Park SW & Vanderbilt St,40.65482,-73.973217,12.0,5,0.05555555555555555
3457.03,morning,Prospect Park SW & Vanderbilt St,40.65482,-73.973217,16.22222222222222,9,0.1
3457.03,overnight,Prospect Park SW & Vanderbilt St,40.65482,-73.973217,48.0,1,0.011111111111111112
3460.01,afternoon,2 Ave & 36 St,40.65708866668485,-74.00870203971863,18.58011049723757,181,2.011111111111111
3460.01,evening,2 Ave & 36 St,40.65708866668485,-74.00870203971863,24.386363636363637,44,0.4888888888888889
3460.01,morning,2 Ave & 36 St,40.65708866668485,-74.00870203971863,17.477707006369428,157,1.7444444444444445
3460.01,overnight,2 Ave & 36 St,40.65708866668485,-74.00870203971863,2.0,1,0.011111111111111112
3460.02,afternoon,36 St & 3 Ave,40.655716,-74.006664,23.583941605839417,137,1.5222222222222221
3460.02,evening,36 St & 3 Ave,40.655716,-74.006664,11.605263157894736,38,0.4222222222222222
3460.02,morning,36 St & 3 Ave,40.655716,-74.006664,13.9921875,128,1.4222222222222223
3460.02,overnight,36 St & 3 Ave,40.655716,-74.006664,24.142857142857142,7,0.07777777777777778
3460.05,afternoon,2 Ave & 39 St,40.655722167971554,-74.01000827550888,18.414285714285715,70,0.7777777777777778
3460.05,evening,2 Ave & 39 St,40.655722167971554,-74.01000827550888,12.9375,16,0.17777777777777778
3460.05,morning,2 Ave & 39 St,40.655722167971554,-74.01000827550888,16.931818181818183,44,0.4888888888888889
3460.05,overnight,2 Ave & 39 St,40.655722167971554,-74.01000827550888,11.0,2,0.022222222222222223
3472.03,afternoon,Clarkson Ave & Nostrand Ave,40.6555,-73.94975,27.654545454545456,55,0.6111111111111112
3472.03,evening,Clarkson Ave & Nostrand Ave,40.6555,-73.94975,21.962264150943398,53,0.5888888888888889
3472.03,morning,Clarkson Ave & Nostrand Ave,40.6555,-73.94975,16.714285714285715,28,0.3111111111111111
3472.03,overnight,Clarkson Ave & Nostrand Ave,40.6555,-73.94975,19.375,8,0.08888888888888889
3486.02,afternoon,Clarkson Ave & Utica Ave,40.65666,-73.93109,22.68421052631579,76,0.8444444444444444
3486.02,evening,Clarkson Ave & Utica Ave,40.65666,-73.93109,43.0625,48,0.5333333333333333
3486.02,morning,Clarkson Ave & Utica Ave,40.65666,-73.93109,22.875,24,0.26666666666666666
3486.02,overnight,Clarkson Ave & Utica Ave,40.65666,-73.93109,35.18181818181818,11,0.12222222222222222
3492.04,afternoon,34 St & 4 Ave,40.655278,-74.003101,18.130434782608695,23,0.25555555555555554
3492.04,evening,34 St & 4 Ave,40.655278,-74.003101,10.384615384615385,13,0.14444444444444443
3492.04,morning,34 St & 4 Ave,40.655278,-74.003101,15.285714285714286,28,0.3111111111111111
3492.04,overnight,34 St & 4 Ave,40.655278,-74.003101,4.333333333333333,3,0.03333333333333333
3498.09,afternoon,Prospect Park SW & 16 St,40.657265,-73.974165,15.21875,128,1.4222222222222223
3498.09,evening,Prospect Park SW & 16 St,40.657265,-73.974165,14.053333333333333,75,0.8333333333333334
3498.09,morning,Prospect Park SW & 16 St,40.657265,-73.974165,16.2,50,0.5555555555555556
3498.09,overnight,Prospect Park SW & 16 St,40.657265,-73.974165,7.125,8,0.08888888888888889
3504.02,afternoon,New York Ave & Hawthorne St,40.65794,-73.94735,14.565217391304348,184,2.0444444444444443
3504.02,evening,New York Ave & Hawthorne St,40.65794,-73.94735,27.938144329896907,194,2.1555555555555554
3504.02,morning,New York Ave & Hawthorne St,40.65794,-73.94735,15.639751552795031,161,1.788888888888889
3504.02,overnight,New York Ave & Hawthorne St,40.65794,-73.94735,22.791666666666668,48,0.5333333333333333
3507.04,afternoon,Prospect Park W & 20 St,40.656633,-73.983864,12.770833333333334,192,2.1333333333333333
3507.04,evening,Prospect Park W & 20 St,40.656633,-73.983864,9.337209302325581,86,0.9555555555555556
3507.04,morning,Prospect Park W & 20 St,40.656633,-73.983864,10.517543859649123,114,1.2666666666666666
3507.04,overnight,Prospect Park W & 20 St,40.656633,-73.983864,15.166666666666666,6,0.06666666666666667
3512.03,afternoon,Winthrop St & Rogers Ave,40.65686,-73.95331,16.09016393442623,122,1.3555555555555556
3512.03,evening,Winthrop St & Rogers Ave,40.65686,-73.95331,19.445378151260503,119,1.3222222222222222
3512.03,morning,Winthrop St & Rogers Ave,40.65686,-73.95331,10.326086956521738,46,0.5111111111111111
3512.03,overnight,Winthrop St & Rogers Ave,40.65686,-73.95331,12.692307692307692,26,0.28888888888888886
